INSTR_ID,SCT_ID,SCT_SEMESTER
680,49970R,20231
680,49971R,20231
646,49979R,20231
646,49980R,20231
646,49981R,20231
646,49982R,20231
681,50050R,20231
674,50051R,20231
677,50052R,20231
679,50053R,20231
681,50054R,20231
679,50055D,20231
677,50056R,20231
681,50057R,20231
664,49776R,20231
663,49777R,20231
681,49750R,20231
682,49780R,20231
668,49781R,20231
681,49782R,20231
669,49811R,20231
669,49812R,20231
669,49813R,20231
682,49988R,20231
682,49989R,20231
682,49790R,20231
682,49792R,20231
662,49991D,20231
683,49800R,20231
683,49801R,20231
683,49802R,20231
683,49803R,20231
683,49804D,20231
683,49805R,20231
683,49806D,20231
684,49881R,20231
683,49882R,20231
684,49884R,20231
685,49924R,20231
685,49925R,20231
685,49926D,20231
686,49821R,20231
686,49823R,20231
686,49825R,20231
686,49826R,20231
686,49828R,20231
686,49931R,20231
686,50010R,20231
686,50011R,20231
684,49848R,20231
687,49849R,20231
684,49850R,20231
687,49851R,20231
684,49852R,20231
688,49948R,20231
666,49859R,20231
666,49861R,20231
666,49958R,20231
668,49863R,20231
668,49864R,20231
681,49865R,20231
646,49866D,20231
646,49867D,20231
669,49868D,20231
646,49869R,20231
680,49870R,20231
688,49972R,20231
680,49974R,20231
532,49975R,20231
684,49976R,20231
688,49973R,20231
662,49814R,20231
662,49815D,20231
684,49890R,20231
684,49892R,20231
662,49929R,20231
662,49930R,20231
689,50070D,20231
690,50071D,20231
691,50072D,20231
692,50073D,20231
692,50074D,20231
693,50075D,20231
694,50076D,20231
695,50077D,20231
696,50078D,20231
697,50079D,20231
698,50080D,20231
699,50081D,20231
700,50082D,20231
701,50083D,20231
702,50084D,20231
703,50086D,20231
704,50088D,20231
705,50089D,20231
696,50090D,20231
706,50092D,20231
680,50012D,20231
680,50013D,20231
707,49345R,20231
707,49346R,20231
708,49374R,20231
709,49375R,20231
709,49376R,20231
710,49377R,20231
710,49378R,20231
711,49379R,20231
711,49380R,20231
712,49383R,20231
713,49384R,20231
714,49385R,20231
714,49386R,20231
715,49387R,20231
715,49388R,20231
713,49389R,20231
716,49401R,20231
717,49402R,20231
717,49403R,20231
718,49404R,20231
718,49405R,20231
719,49406R,20231
719,49407R,20231
720,49428R,20231
721,49429R,20231
721,49430R,20231
722,49431R,20231
722,49432R,20231
723,49357R,20231
724,49358R,20231
724,49359R,20231
725,49474R,20231
726,49475R,20231
726,49476R,20231
727,49477R,20231
727,49480R,20231
712,49491R,20231
728,49492R,20231
728,49493R,20231
729,49496R,20231
729,49497R,20231
730,49500D,20231
731,49502R,20231
732,49506R,20231
733,49515R,20231
720,49522R,20231
734,49526R,20231
735,49538R,20231
736,49551R,20231
737,49553R,20231
737,49554R,20231
738,49556R,20231
738,49557R,20231
739,49555R,20231
740,49560R,20231
93,49563R,20231
723,49572R,20231
593,49579R,20231
741,49593D,20231
739,49597D,20231
716,49598D,20231
734,49600R,20231
736,49602R,20231
742,49603R,20231
250,49619R,20231
743,49621R,20231
744,49629R,20231
743,49637D,20231
720,49638D,20231
716,49639D,20231
708,49640D,20231
743,49653R,20231
742,49672R,20231
716,49645D,20231
742,49646D,20231
743,49659D,20231
735,49660D,20231
745,49661D,20231
746,50310R,20231
747,50330R,20231
748,50332R,20231
748,50333R,20231
748,50334R,20231
748,50335R,20231
748,50336R,20231
747,50342R,20231
747,50340R,20231
748,50346R,20231
748,50347D,20231
748,50348R,20231
748,50349R,20231
748,50350R,20231
748,50351R,20231
748,50352R,20231
748,50353R,20231
749,50360R,20231
750,50362R,20231
748,50366R,20231
748,50367D,20231
748,50368R,20231
748,50369R,20231
748,50370R,20231
748,50371R,20231
748,50372R,20231
748,50373R,20231
748,50374R,20231
748,50376R,20231
748,50377R,20231
751,50380R,20231
98,50382R,20231
748,50386R,20231
748,50387R,20231
748,50388R,20231
748,50389R,20231
748,50390R,20231
748,50391R,20231
748,50392R,20231
748,50393R,20231
748,50394R,20231
748,50395R,20231
748,50396R,20231
748,50397R,20231
748,50398R,20231
748,50399R,20231
752,50400R,20231
752,50402R,20231
748,50406R,20231
748,50407R,20231
748,50408R,20231
748,50410R,20231
748,50411R,20231
748,50412R,20231
748,50413R,20231
748,50414R,20231
748,50415R,20231
748,50417R,20231
748,50418R,20231
748,50419R,20231
753,50420R,20231
754,50422R,20231
748,50426R,20231
748,50427R,20231
748,50430R,20231
748,50431R,20231
748,50432R,20231
748,50434R,20231
748,50436R,20231
748,50437R,20231
748,50438R,20231
755,50780D,20231
750,50781R,20231
756,50782R,20231
748,50783D,20231
748,50784R,20231
748,50785R,20231
757,50490R,20231
758,50502R,20231
759,50508R,20231
751,50510R,20231
760,50514R,20231
98,50516D,20231
761,50522D,20231
761,50523D,20231
98,50526D,20231
751,50590R,20231
750,50600R,20231
762,50606R,20231
763,50611R,20231
764,50614R,20231
765,50622R,20231
766,50623R,20231
767,50626R,20231
750,50632D,20231
748,50633R,20231
768,50643R,20231
769,50660R,20231
750,08775D,20231
750,50668D,20231
770,52343D,20231
770,52342D,20231
770,52335D,20231
771,52303D,20231
772,52340D,20231
250,52300D,20231
546,52305D,20231
773,52312D,20231
774,52341D,20231
775,52314D,20231
776,52310D,20231
777,52336D,20231
770,52301D,20231
778,52345D,20231
778,52346R,20231
778,52347D,20231
778,52348D,20231
778,52349D,20231
779,62378D,20231
779,62377D,20231
780,51910R,20231
781,51911R,20231
782,51912R,20231
783,51914R,20231
782,51925R,20231
783,51928R,20231
784,51930R,20231
785,51931R,20231
786,51932R,20231
785,51933R,20231
787,51934R,20231
787,51935R,20231
788,51936R,20231
788,51937R,20231
786,51938R,20231
789,51940R,20231
790,51941R,20231
791,51942R,20231
790,51943R,20231
791,51944R,20231
792,52083R,20231
784,51970R,20231
793,51975R,20231
793,51987R,20231
794,51996R,20231
795,52000R,20231
780,52010R,20231
796,52020R,20231
562,52030D,20231
797,52040D,20231
797,52045D,20231
797,52047D,20231
798,52050D,20231
798,52053D,20231
798,52056D,20231
799,52080R,20231
800,52090R,20231
797,52112R,20231
771,52120R,20231
801,52131D,20231
496,52137R,20231
802,52152R,20231
794,52153R,20231
803,52160R,20231
569,52170D,20231
569,52175D,20231
804,52169D,20231
805,52430R,20231
806,52410R,20231
806,52400R,20231
807,52440R,20231
808,52480R,20231
809,52495R,20231
810,52455R,20231
811,52470R,20231
810,52478R,20231
811,52475R,20231
812,52490R,20231
812,52487R,20231
813,52483D,20231
814,52482R,20231
815,52484R,20231
816,52503R,20231
817,52506R,20231
818,52500R,20231
818,52501R,20231
816,52573R,20231
819,52576R,20231
820,52536R,20231
818,52535R,20231
821,52540R,20231
821,52541R,20231
815,52547R,20231
811,52548R,20231
816,52542R,20231
822,52551R,20231
822,52561R,20231
815,52566R,20231
823,52570R,20231
824,52569R,20231
825,52600R,20231
826,52585D,20231
819,52409D,20231
143,52560R,20231
813,52589R,20231
827,52667R,20231
828,52563R,20231
810,52567R,20231
829,52553R,20231
659,52554R,20231
823,52556R,20231
830,52559R,20231
44,52658R,20231
819,52659R,20231
827,52662R,20231
805,52666R,20231
805,52668R,20231
826,52650D,20231
813,52651D,20231
831,52663R,20231
832,52669R,20231
809,52528D,20231
820,52664D,20231
833,52530D,20231
834,52680D,20231
834,52681D,20231
835,52532D,20231
836,52683D,20231
837,52799D,20231
838,52689D,20231
839,52685D,20231
840,52779D,20231
841,52798D,20231
842,52692D,20231
843,52693D,20231
844,52698D,20231
844,52696D,20231
844,52701D,20231
845,52772D,20231
845,52774D,20231
846,52760D,20231
836,52761D,20231
847,52763D,20231
848,52773D,20231
849,52684D,20231
849,52782D,20231
850,52754D,20231
851,52759D,20231
852,52788D,20231
853,52767D,20231
854,52690D,20231
854,52770D,20231
855,52699D,20231
855,52700D,20231
813,52665D,20231
846,52735D,20231
846,52749D,20231
856,52762D,20231
850,52768D,20231
850,52786D,20231
836,52674D,20231
836,52764D,20231
834,52765D,20231
849,52776D,20231
837,52777D,20231
843,52734D,20231
813,52736D,20231
813,52737D,20231
843,52750D,20231
857,52722D,20231
858,52723D,20231
813,52744D,20231
843,52741D,20231
859,52730D,20231
860,52731D,20231
657,52732D,20231
861,52742D,20231
823,52743D,20231
862,52711D,20231
863,52783D,20231
860,52784D,20231
864,52785D,20231
865,52787D,20231
866,52789D,20231
813,52790D,20231
867,12950D,20231
868,12978R,20231
869,12952R,20231
870,12961R,20231
871,12953R,20231
872,12958R,20231
871,12959R,20231
872,12962R,20231
873,12979R,20231
874,12963R,20231
874,12964R,20231
870,12951R,20231
875,12965R,20231
875,12971R,20231
876,12956R,20231
876,12974R,20231
877,12955R,20231
878,12966R,20231
879,12967R,20231
879,12976R,20231
880,12968R,20231
881,12977R,20231
867,12988D,20231
867,12990D,20231
882,12994D,20231
153,12960D,20231
878,12992D,20231
883,12969D,20231
878,12982D,20231
867,12970D,20231
867,12980D,20231
867,12991D,20231
884,60035D,20231
885,60033R,20231
885,60034R,20231
886,60036R,20231
887,60037R,20231
887,60038R,20231
888,60040R,20231
888,60041R,20231
889,60042R,20231
889,60043R,20231
890,60047R,20231
891,60020R,20231
892,60021R,20231
892,60022R,20231
248,60093D,20231
893,60089R,20231
884,60062D,20231
894,60153D,20231
895,60150D,20231
895,60151D,20231
895,60155D,20231
895,60157D,20231
895,60160D,20231
896,60197D,20231
897,60172D,20231
890,60176D,20231
898,60181D,20231
899,60204D,20231
900,60208R,20231
901,60216R,20231
902,60218D,20231
899,60228D,20231
903,60200R,20231
904,60201R,20231
904,60203R,20231
905,60212D,20231
905,60214D,20231
905,60215R,20231
906,60207D,20231
903,60234D,20231
907,60236D,20231
908,60248D,20231
909,60262D,20231
778,60268D,20231
910,61420D,20231
911,61421R,20231
911,61422R,20231
912,61423R,20231
912,61424R,20231
913,61435D,20231
914,61436R,20231
914,61437R,20231
915,61455R,20231
916,61456R,20231
916,61457R,20231
917,61458R,20231
917,61459R,20231
918,61445D,20231
919,61446R,20231
919,61447R,20231
920,61521R,20231
913,61539D,20231
921,61541R,20231
921,61542R,20231
922,61543R,20231
923,61544R,20231
922,61581R,20231
923,61582R,20231
915,61508R,20231
918,61511R,20231
924,61482R,20231
918,61484D,20231
925,61485D,20231
925,61487D,20231
913,61481D,20231
924,61495D,20231
924,61498D,20231
926,61506D,20231
927,61499D,20231
51,61491D,20231
928,61545D,20231
920,61546D,20231
929,61525D,20231
930,61504D,20231
931,61517D,20231
925,61532D,20231
932,61549D,20231
933,61620D,20231
894,61550D,20231
773,61625D,20231
495,61565D,20231
934,61655D,20231
910,61575D,20231
929,61640D,20231
894,61662D,20231
935,62002D,20231
936,62006D,20231
936,62008D,20231
937,62012D,20231
938,62014D,20231
939,62018D,20231
940,62020D,20231
941,62024D,20231
939,62026D,20231
942,62028D,20231
943,62030D,20231
944,62034D,20231
945,62038D,20231
779,62040D,20231
946,62042D,20231
947,62044D,20231
948,62046D,20231
949,62048D,20231
945,62050D,20231
950,62056D,20231
950,62058D,20231
951,62070D,20231
947,62072D,20231
952,62074D,20231
953,62076D,20231
954,62078D,20231
954,62080D,20231
955,62082D,20231
956,62084D,20231
937,62086D,20231
936,62090D,20231
949,62092D,20231
953,62094D,20231
952,62096D,20231
946,62098D,20231
939,62100D,20231
957,62102D,20231
949,62106D,20231
950,62110D,20231
954,62112D,20231
946,62114D,20231
941,62116D,20231
944,62118D,20231
958,62120D,20231
935,62124D,20231
941,62126D,20231
957,62128D,20231
955,62144D,20231
90,00352D,20231
940,62200D,20231
944,62201D,20231
959,62202D,20231
90,00351D,20231
957,62240D,20231
951,62260D,20231
940,62262D,20231
960,62280D,20231
960,62281D,20231
90,00353D,20231
266,62214D,20231
961,62216D,20231
961,62217D,20231
90,00357D,20231
962,62274D,20231
266,62237D,20231
963,62270D,20231
90,00355D,20231
964,62372D,20231
90,00359D,20231
960,62361D,20231
962,62365D,20231
950,62360D,20231
954,62369D,20231
220,62300R,20231
965,35619R,20231
966,35628R,20231
967,35629R,20231
968,35630R,20231
967,35631R,20231
968,35632R,20231
967,35633R,20231
968,35634R,20231
965,35712R,20231
969,35635R,20231
970,35620R,20231
970,35621R,20231
970,35636R,20231
970,35651R,20231
971,35771R,20231
972,35772R,20231
973,35646R,20231
974,35647R,20231
974,35650R,20231
966,35806R,20231
975,35736D,20231
976,35654R,20231
972,35658R,20231
972,35659R,20231
977,35672R,20231
978,35622R,20231
978,35673R,20231
973,35626D,20231
975,35667R,20231
979,35727D,20231
980,35777D,20231
980,35786D,20231
971,35781D,20231
971,35785D,20231
981,35613D,20231
981,35623D,20231
969,35624D,20231
969,35625D,20231
973,35691D,20231
973,35892D,20231
980,35807D,20231
980,35808D,20231
969,35700D,20231
969,35787D,20231
977,35711D,20231
977,35713D,20231
975,35715D,20231
975,35716D,20231
971,35718D,20231
971,35719D,20231
975,35723D,20231
975,35724D,20231
981,35893D,20231
981,35741D,20231
981,35742D,20231
982,35749D,20231
981,35750D,20231
982,35754D,20231
981,35770D,20231
973,35801D,20231
981,35751D,20231
981,35757D,20231
981,35803D,20231
977,35791D,20231
980,35790D,20231
979,35797D,20231
981,35774D,20231
981,35773D,20231
981,35776D,20231
981,35752D,20231
981,35804D,20231
981,35705D,20231
983,00900R,20231
984,64050D,20231
985,64100D,20231
986,64105D,20231
987,64110D,20231
988,64115D,20231
989,64120D,20231
990,64121D,20231
991,64130D,20231
992,64135D,20231
47,64140D,20231
993,64145D,20231
994,64150D,20231
995,64155D,20231
996,64160D,20231
997,64170D,20231
998,64175D,20231
999,64185D,20231
1000,64190D,20231
1001,64200D,20231
1002,64205D,20231
1003,64230D,20231
984,64235D,20231
1004,64245D,20231
47,64250D,20231
1005,64255D,20231
993,64260D,20231
994,64265D,20231
995,64270D,20231
1006,64275D,20231
1007,64280D,20231
998,64290D,20231
999,64295D,20231
1008,64305D,20231
1009,64310D,20231
1000,64315D,20231
1010,64320D,20231
1011,64325D,20231
1012,64350D,20231
1013,64355D,20231
1010,64360D,20231
1014,64365D,20231
1003,64405D,20231
1015,64410D,20231
1016,64415D,20231
1017,64420D,20231
1018,64430D,20231
996,64435D,20231
1019,64440D,20231
47,64445D,20231
1017,64450D,20231
1020,64455D,20231
1005,64460D,20231
1012,64470D,20231
998,64475D,20231
1021,64480D,20231
1022,64485D,20231
999,64490D,20231
440,64495D,20231
1008,64505D,20231
1023,64520D,20231
1024,64525D,20231
984,64550D,20231
1015,64555D,20231
1017,64560D,20231
1004,64565D,20231
1005,64575D,20231
1019,64580D,20231
992,64585D,20231
1025,64590D,20231
1026,64600D,20231
1027,64605D,20231
1028,64610D,20231
1007,64615D,20231
1029,64625D,20231
1008,64630D,20231
1021,64635D,20231
1009,64640D,20231
1022,64645D,20231
440,64650D,20231
1013,64655D,20231
1030,64660D,20231
1031,64675D,20231
1032,64685D,20231
1009,64715D,20231
1033,64720D,20231
990,64725D,20231
985,64730D,20231
986,64735D,20231
1014,64740D,20231
987,64745D,20231
1013,64750D,20231
1034,64755D,20231
1016,64770D,20231
1027,64775D,20231
1018,64780D,20231
992,64785D,20231
1035,64790D,20231
1028,64795D,20231
1035,64800D,20231
1036,64805D,20231
1018,64810D,20231
1004,64815D,20231
1015,64820D,20231
986,64830D,20231
1021,64835D,20231
1033,64840D,20231
990,64850D,20231
1014,64855D,20231
1034,64860D,20231
1037,64865D,20231
1038,64870D,20231
1039,64875D,20231
1040,64880D,20231
1025,64900D,20231
1041,64905D,20231
1019,64910D,20231
1026,64915D,20231
1028,64920D,20231
1029,64930D,20231
1029,64950D,20231
1033,64980D,20231
1042,64981D,20231
1037,64984D,20231
1027,64986D,20231
1043,64987D,20231
1036,64988D,20231
1044,64990D,20231
1041,64991D,20231
1042,64992D,20231
1043,64994D,20231
1045,64996D,20231
1036,64998D,20231
1044,64999D,20231
1012,64995D,20231
1012,64997D,20231
1046,65000D,20231
1047,65005D,20231
1048,65010D,20231
494,65015D,20231
1049,65020D,20231
1050,65025D,20231
1051,65042D,20231
1052,65045D,20231
1053,65050D,20231
1054,65060D,20231
1055,65065D,20231
1052,65070D,20231
1046,65073D,20231
1053,65075D,20231
1056,65080D,20231
1057,65085D,20231
1058,65090D,20231
1049,65095D,20231
1059,65100D,20231
381,65103D,20231
1051,65105D,20231
1060,65110D,20231
1050,65115D,20231
1060,65130D,20231
1050,65135D,20231
1059,65145D,20231
1061,65155D,20231
1051,65157D,20231
1055,65160D,20231
1054,65165D,20231
1062,65175D,20231
1063,65180D,20231
1057,65185D,20231
1058,65190D,20231
1059,65195D,20231
1064,65200D,20231
1065,65210D,20231
1060,65221D,20231
381,65224D,20231
1057,65225D,20231
1054,65230D,20231
1066,65235D,20231
1046,65240D,20231
1067,65245D,20231
1063,65250D,20231
1058,65255D,20231
1068,65265D,20231
1064,65270D,20231
1061,65290D,20231
1069,65295D,20231
1000,65300D,20231
1047,65305D,20231
1048,65310D,20231
494,65315D,20231
1064,65320D,20231
1061,65325D,20231
1068,65335D,20231
1066,65340D,20231
1070,65345D,20231
1071,65350D,20231
1072,65355D,20231
1073,65360D,20231
1074,65365D,20231
1062,65370D,20231
1067,65375D,20231
1069,65385D,20231
1051,65390D,20231
1075,65395D,20231
1076,65400D,20231
1047,65405D,20231
1048,65410D,20231
1068,65413D,20231
494,65415D,20231
1071,65420D,20231
1072,65425D,20231
1073,65430D,20231
1074,65435D,20231
1067,65440D,20231
1035,65445D,20231
1075,65455D,20231
1076,65460D,20231
1034,65462D,20231
1072,65465D,20231
1073,65467D,20231
1077,66701D,20231
1077,66710D,20231
1078,66717D,20231
1079,66718D,20231
1080,66719D,20231
1078,66722D,20231
1080,66725D,20231
1081,66730D,20231
1078,66736D,20231
1078,66742D,20231
1082,66744D,20231
1083,66746D,20231
1082,66750D,20231
1084,66761D,20231
1079,66763D,20231
1085,66765D,20231
1079,66767D,20231
1085,66769D,20231
1086,66771D,20231
1085,66773D,20231
1085,66777D,20231
1086,66781D,20231
1084,66783D,20231
1087,66785D,20231
1087,66791D,20231
1088,66801D,20231
1089,66803D,20231
1090,66805D,20231
1091,66807D,20231
1091,66809D,20231
1090,66811D,20231
1091,66813D,20231
1090,66815D,20231
1092,66817D,20231
1093,66821D,20231
1094,66823D,20231
1092,66825D,20231
1089,66829D,20231
1093,66833D,20231
1095,66835D,20231
1096,66839D,20231
1097,66843D,20231
1096,66850D,20231
1096,66853D,20231
1098,66857D,20231
1094,66859D,20231
1097,66837D,20231
1098,66845D,20231
1099,65490D,20231
1062,65510D,20231
1100,65550D,20231
1100,65552D,20231
1101,14027D,20231
1101,14029D,20231
1101,14026D,20231
1102,14010R,20231
1102,14013R,20231
1103,14012R,20231
1104,14143R,20231
1105,14144R,20231
1105,14145D,20231
1105,14147R,20231
1106,14061R,20231
1106,14062R,20231
1106,14063R,20231
1107,14056R,20231
1107,14057R,20231
1107,14058R,20231
1108,14116R,20231
1109,14117R,20231
1110,14136R,20231
1110,14137R,20231
1106,14140R,20231
1106,14142R,20231
1106,14202D,20231
1111,14216D,20231
1111,14217R,20231
1106,14218D,20231
1106,14219R,20231
1112,14254D,20231
1112,14255D,20231
1111,14256R,20231
1113,14260D,20231
1113,14261D,20231
1113,14262R,20231
1113,14263R,20231
1114,14289R,20231
1105,14288R,20231
1115,14291R,20231
1104,14292D,20231
1104,14294R,20231
1116,14297R,20231
1115,14299D,20231
1115,14301R,20231
1115,14302R,20231
1117,14304R,20231
1118,14308D,20231
1119,14309D,20231
1118,14310R,20231
1114,14317R,20231
1112,14326D,20231
1112,14327D,20231
1112,14328D,20231
1120,11300D,20231
1121,11202D,20231
1122,11206D,20231
1121,11207D,20231
1123,11430D,20231
1124,11212D,20231
1125,11216D,20231
1126,11231R,20231
1127,11230D,20231
1128,11244D,20231
1128,11246R,20231
1129,11256D,20231
1130,11262R,20231
1122,11270D,20231
1120,11303D,20231
1131,11276D,20231
1132,11286D,20231
1133,11339D,20231
1134,11366D,20231
1135,11379D,20231
1136,11314D,20231
1133,11340D,20231
1137,11367D,20231
1135,11380D,20231
1138,11322D,20231
1139,11326D,20231
1133,11341D,20231
1134,11368D,20231
1140,11381D,20231
1141,11409D,20231
1142,11334D,20231
1143,11438R,20231
1144,11439R,20231
1145,11466R,20231
1146,11344R,20231
1146,11363R,20231
1147,11423R,20231
1133,11345D,20231
1148,11369D,20231
1135,11382D,20231
